Supplier_ID,Country,Sector,Renewable_Energy_%,Emissions_Scope1_tCO2e,Emissions_Scope2_tCO2e,Emissions_Scope3_tCO2e,Data_Confidence,Last_Audit_Year,High_Risk_Operations,Recycled_Materials_%,Emissions_Trend,Traceability_Score,Risk_Category
SUP04419,USA,Semiconductors,42,218,911,12630,1.0,2020,No,72,Stable,1.0,Medium
SUP04420,China,Batteries,89,559,1012,13668,0.94,2020,No,97,Increasing,0.88,Medium
SUP04421,Brazil,Packaging,97,43,247,4546,0.94,2020,No,63,Stable,0.96,Low
SUP04422,USA,Assembly,51,89,602,10376,0.8,2023,No,32,Decreasing,0.83,Medium
SUP04423,USA,Displays,6,376,665,10609,0.77,2020,No,24,Stable,0.83,Medium
SUP04424,Brazil,Semiconductors,71,292,1348,11688,0.66,2022,No,46,Stable,0.7,Medium
SUP04425,Thailand,Assembly,35,117,474,7119,0.75,2021,No,15,Increasing,0.77,Low
SUP04426,Thailand,Displays,66,198,718,12968,0.95,2020,No,66,Stable,0.9,Medium
SUP04427,Brazil,Batteries,43,506,1466,19217,0.99,2022,No,47,Stable,1.0,High
SUP04428,Brazil,Batteries,72,886,1558,12705,1.0,2020,Yes,33,Stable,0.74,Medium
SUP04429,Mexico,Batteries,68,727,1127,16466,0.88,2024,Yes,63,Increasing,0.77,High
SUP04430,Brazil,Packaging,23,37,332,2272,0.71,2024,No,70,Stable,0.6,Medium
SUP04431,Vietnam,Assembly,14,77,421,10069,0.74,2020,No,41,Stable,0.7,Medium
SUP04432,China,Packaging,20,57,111,3026,0.67,2024,No,90,Stable,0.62,Medium
SUP04433,USA,Packaging,69,72,177,4251,0.93,2022,No,14,Decreasing,1.0,Low
SUP04434,USA,Semiconductors,43,254,1659,11341,0.63,2020,Yes,68,Stable,0.68,Medium
SUP04435,USA,Displays,100,442,911,12777,1.0,2023,No,10,Increasing,0.95,Medium
SUP04436,USA,Packaging,28,92,120,4218,0.72,2022,No,47,Decreasing,0.71,Low
SUP04437,Thailand,Assembly,44,125,726,7261,0.92,2021,No,45,Decreasing,0.91,Low
SUP04438,Brazil,Displays,66,282,913,12570,0.85,2022,No,22,Increasing,0.85,Medium
SUP04439,Germany,Displays,1,181,624,10488,0.66,2023,No,73,Increasing,0.52,Medium
SUP04440,Germany,Assembly,62,61,349,6279,0.81,2023,No,94,Decreasing,0.88,Low
SUP04441,China,Assembly,2,106,577,12489,0.61,2020,No,100,Stable,0.49,High
SUP04442,China,Textiles,70,639,1161,8318,0.99,2020,No,28,Stable,1.0,Medium
SUP04443,Brazil,Semiconductors,96,318,1794,19744,0.72,2024,Yes,62,Increasing,0.61,High
SUP04444,Vietnam,Semiconductors,57,536,1434,10926,0.68,2023,No,97,Stable,0.66,Medium
SUP04445,Mexico,Assembly,21,73,601,12517,0.84,2022,No,88,Stable,0.83,Medium
SUP04446,USA,Packaging,81,94,149,2905,0.75,2020,No,5,Increasing,0.68,Medium
SUP04447,Brazil,Displays,59,431,879,12004,0.71,2023,No,39,Increasing,0.65,Medium
SUP04448,China,Semiconductors,35,267,1280,11589,0.77,2024,No,10,Stable,0.76,Medium
SUP04449,USA,Assembly,71,78,570,7197,0.74,2022,No,4,Stable,0.77,Low
SUP04450,India,Textiles,7,337,1102,4340,0.65,2020,No,71,Stable,0.66,Medium
SUP04451,Mexico,Assembly,61,67,792,10827,0.76,2024,No,13,Increasing,0.81,Medium
SUP04452,India,Displays,82,469,983,12426,0.86,2021,No,18,Stable,0.85,Medium
SUP04453,USA,Textiles,86,377,792,5207,0.88,2020,No,23,Decreasing,0.85,Low
SUP04454,USA,Assembly,13,126,569,12707,0.95,2021,No,43,Increasing,0.89,Medium
SUP04455,India,Semiconductors,17,301,1636,18964,0.89,2024,Yes,57,Stable,0.73,High
SUP04456,Vietnam,Textiles,47,761,804,8777,0.97,2021,Yes,73,Decreasing,1.0,Medium
SUP04457,India,Semiconductors,58,311,1640,15080,0.83,2020,Yes,2,Decreasing,0.85,Medium
SUP04458,Vietnam,Packaging,33,49,123,4908,0.8,2022,No,59,Increasing,0.88,Low
SUP04459,USA,Textiles,85,758,945,4879,0.63,2022,Yes,39,Stable,0.45,High
SUP04460,Thailand,Textiles,69,566,869,4575,0.63,2020,No,64,Stable,0.57,Medium
SUP04461,Brazil,Assembly,17,77,725,12387,0.87,2024,No,34,Increasing,0.82,Medium
SUP04462,India,Textiles,81,676,810,7774,0.99,2020,No,26,Increasing,1.0,Low
SUP04463,Germany,Batteries,6,859,1227,16676,0.9,2020,Yes,2,Stable,0.84,High
SUP04464,Vietnam,Displays,68,478,537,12369,0.68,2023,No,91,Increasing,0.76,Medium
SUP04465,India,Semiconductors,50,505,1645,12336,0.62,2024,Yes,78,Decreasing,0.5,Medium
SUP04466,USA,Assembly,5,132,770,14111,0.9,2020,No,14,Stable,0.83,Medium
SUP04467,Germany,Assembly,41,144,427,8470,0.93,2024,No,57,Stable,0.98,Low
SUP04468,Brazil,Displays,98,327,591,9936,0.8,2023,No,32,Stable,0.86,Medium
SUP04469,Germany,Textiles,27,841,883,8396,0.85,2022,Yes,83,Increasing,1.0,Medium
SUP04470,USA,Displays,53,152,690,12605,0.93,2020,No,26,Stable,1.0,Medium
SUP04471,USA,Semiconductors,45,486,1667,17645,0.78,2024,Yes,68,Increasing,0.73,High
SUP04472,Mexico,Batteries,50,961,1305,19705,0.8,2022,Yes,96,Stable,0.83,High
SUP04473,Brazil,Assembly,65,108,492,9670,0.7,2022,No,56,Increasing,0.61,Medium
SUP04474,China,Assembly,88,106,362,13176,0.89,2024,No,13,Stable,0.89,Medium
SUP04475,Mexico,Displays,58,159,655,13129,0.92,2024,No,20,Increasing,1.0,Medium
SUP04476,Thailand,Assembly,24,50,491,12560,0.73,2021,No,23,Stable,0.68,Medium
SUP04477,Vietnam,Assembly,8,79,633,9037,0.74,2023,No,55,Stable,0.78,Low
SUP04478,Vietnam,Packaging,78,99,202,2898,0.95,2020,No,39,Increasing,0.92,Low
SUP04479,Germany,Assembly,17,76,397,10188,0.65,2024,No,70,Stable,0.56,Medium
SUP04480,Brazil,Displays,53,355,941,11859,0.68,2023,No,10,Stable,0.75,Medium
SUP04481,Thailand,Packaging,26,89,390,3910,0.92,2020,No,81,Stable,0.81,Low
SUP04482,Brazil,Assembly,26,144,798,9958,0.88,2022,No,52,Stable,0.91,Medium
SUP04483,Brazil,Displays,23,326,671,14859,0.95,2022,No,43,Increasing,0.99,Medium
SUP04484,Thailand,Batteries,11,521,1341,15678,0.78,2023,No,3,Stable,0.79,Medium
SUP04485,Thailand,Displays,85,488,927,12845,0.86,2021,No,81,Increasing,0.93,Medium
SUP04486,Mexico,Packaging,4,63,262,3120,0.6,2021,No,39,Stable,0.57,Medium
SUP04487,Germany,Batteries,36,680,1338,11127,0.85,2024,No,38,Stable,0.85,Medium
SUP04488,China,Displays,31,195,797,11266,0.86,2020,No,98,Increasing,0.72,Medium
SUP04489,USA,Assembly,92,117,554,13641,0.62,2020,No,8,Increasing,0.78,Medium
SUP04490,Thailand,Assembly,90,64,619,10302,0.82,2021,No,87,Increasing,0.77,Medium
SUP04491,Germany,Assembly,34,139,308,10145,0.67,2021,No,7,Decreasing,0.59,Medium
SUP04492,Mexico,Assembly,88,146,453,10729,0.72,2021,No,57,Stable,0.69,Medium
SUP04493,Germany,Packaging,36,75,290,4440,0.85,2024,No,85,Decreasing,0.95,Low
SUP04494,India,Batteries,98,955,1743,16063,0.93,2020,Yes,73,Stable,1.0,High
SUP04495,Mexico,Textiles,80,301,1064,7227,0.73,2022,No,83,Increasing,0.7,Low
SUP04496,Vietnam,Batteries,62,596,1789,19985,0.62,2023,Yes,30,Stable,0.41,High
SUP04497,Vietnam,Assembly,21,117,525,12966,0.83,2022,No,59,Increasing,0.9,Medium
SUP04498,Thailand,Textiles,37,398,693,6066,0.65,2022,No,23,Increasing,0.52,Medium
SUP04499,Brazil,Batteries,5,944,1116,15250,0.6,2022,Yes,94,Increasing,0.7,Medium
SUP04500,China,Assembly,61,140,437,9009,0.89,2023,No,91,Decreasing,1.0,Low
SUP04501,Brazil,Packaging,75,33,249,2251,0.84,2024,No,100,Increasing,0.89,Low
SUP04502,Thailand,Packaging,87,99,142,3270,0.99,2022,No,76,Stable,0.65,Medium
SUP04503,Germany,Packaging,76,54,362,3626,0.98,2022,No,76,Stable,1.0,Low
SUP04504,Brazil,Packaging,48,89,337,2687,0.62,2020,No,91,Stable,0.58,Medium
SUP04505,Brazil,Packaging,93,99,274,5421,0.64,2022,No,37,Stable,0.56,Medium
SUP04506,Germany,Textiles,70,388,523,5960,0.89,2022,No,52,Decreasing,0.82,Low
SUP04507,India,Semiconductors,35,338,1555,12401,0.84,2023,Yes,81,Decreasing,0.7,Medium
SUP04508,USA,Packaging,54,98,228,2436,0.7,2020,No,84,Stable,0.53,Medium
SUP04509,Vietnam,Textiles,45,817,502,6733,0.88,2020,Yes,26,Stable,0.85,Low
SUP04510,Vietnam,Textiles,76,411,520,7615,1.0,2021,No,53,Decreasing,1.0,Low
SUP04511,Vietnam,Textiles,8,376,675,9379,0.92,2022,No,45,Decreasing,0.85,Medium
SUP04512,USA,Textiles,63,403,1041,7151,0.89,2022,No,39,Stable,0.88,Low
SUP04513,Vietnam,Semiconductors,85,499,949,13801,0.82,2022,No,38,Decreasing,0.86,Medium
SUP04514,Brazil,Semiconductors,98,473,1896,19985,0.85,2023,Yes,57,Decreasing,0.81,High
SUP04515,USA,Semiconductors,34,274,1100,12360,0.6,2022,No,3,Increasing,0.62,Medium
SUP04516,USA,Textiles,37,684,826,6237,0.81,2022,No,49,Increasing,0.77,Low
SUP04517,Brazil,Displays,52,492,771,15956,0.71,2022,No,75,Stable,0.78,Medium
SUP04518,Mexico,Textiles,59,636,1032,8761,0.67,2024,No,25,Stable,0.57,Medium
SUP04519,Mexico,Displays,47,464,910,9484,0.74,2020,No,49,Increasing,0.75,Medium
SUP04520,India,Assembly,6,64,664,9612,0.74,2022,No,81,Stable,0.7,Medium
SUP04521,Mexico,Displays,48,343,973,13821,0.89,2020,No,55,Stable,0.74,Medium
SUP04522,Mexico,Semiconductors,96,429,1532,13203,0.8,2020,Yes,25,Stable,0.84,Medium
SUP04523,Brazil,Textiles,13,459,895,9306,0.8,2024,No,24,Increasing,0.76,Medium
SUP04524,Germany,Packaging,74,97,334,2813,0.79,2022,No,48,Decreasing,0.82,Low
SUP04525,China,Batteries,13,806,1757,11337,0.61,2020,Yes,16,Increasing,0.78,Medium
SUP04526,India,Packaging,57,50,307,3041,0.98,2024,No,10,Increasing,0.9,Low
SUP04527,USA,Packaging,89,90,342,5173,0.98,2022,No,64,Stable,1.0,Low
SUP04528,USA,Assembly,89,77,539,8005,0.78,2022,No,21,Decreasing,0.9,Low
SUP04529,USA,Packaging,69,81,232,3997,0.92,2023,No,97,Increasing,0.77,Low
SUP04530,Thailand,Batteries,26,852,1442,13597,0.68,2022,Yes,50,Increasing,0.91,Medium
SUP04531,Thailand,Displays,93,301,948,12469,0.84,2024,No,67,Stable,0.74,Medium
SUP04532,Vietnam,Textiles,80,764,564,7287,0.61,2024,Yes,77,Stable,0.69,Medium
SUP04533,USA,Textiles,68,645,717,5197,0.86,2023,No,33,Stable,1.0,Low
SUP04534,Germany,Packaging,70,58,119,3886,0.97,2020,No,33,Stable,1.0,Low
SUP04535,Thailand,Assembly,10,92,335,6215,0.71,2021,No,58,Stable,0.69,Medium
SUP04536,China,Packaging,65,31,114,3902,0.67,2023,No,12,Stable,0.64,Medium
SUP04537,India,Textiles,83,720,524,4424,0.85,2020,Yes,24,Stable,0.78,Low
SUP04538,India,Batteries,99,921,1133,10905,0.65,2022,Yes,1,Stable,0.43,High
SUP04539,China,Textiles,83,422,926,8592,0.88,2022,No,77,Increasing,0.92,Low
SUP04540,Brazil,Packaging,35,72,263,2638,0.84,2023,No,54,Stable,0.93,Low
SUP04541,USA,Textiles,31,500,697,4726,0.61,2022,No,7,Increasing,0.69,Medium
SUP04542,Germany,Packaging,54,88,327,2246,0.71,2022,No,11,Stable,0.72,Low
SUP04543,Germany,Displays,95,455,974,12187,0.66,2021,No,60,Decreasing,0.7,Medium
SUP04544,Mexico,Displays,27,470,538,13354,0.72,2024,No,51,Increasing,0.72,Medium
SUP04545,China,Textiles,0,310,613,7878,0.83,2021,No,35,Stable,0.84,Low
SUP04546,China,Batteries,29,838,1113,16883,0.81,2021,Yes,20,Stable,0.74,High
SUP04547,India,Assembly,75,125,424,14802,0.86,2022,No,21,Increasing,0.71,Medium
SUP04548,Germany,Textiles,76,769,1176,9809,0.98,2020,Yes,47,Stable,1.0,Medium
SUP04549,USA,Packaging,88,72,146,4845,0.64,2024,No,60,Stable,0.73,Low
SUP04550,Vietnam,Packaging,77,55,268,3590,0.78,2020,No,8,Stable,0.67,Medium
SUP04551,Germany,Batteries,49,576,1062,10507,0.83,2023,No,89,Increasing,0.93,Medium
SUP04552,Thailand,Assembly,25,143,777,13530,0.9,2022,No,4,Stable,0.96,Medium
SUP04553,Brazil,Semiconductors,24,430,1559,16607,0.75,2022,Yes,86,Increasing,0.87,High
SUP04554,Thailand,Batteries,37,521,1705,11965,0.82,2023,Yes,64,Decreasing,0.84,Medium
SUP04555,Mexico,Displays,27,341,896,8305,0.9,2022,No,39,Decreasing,0.85,Low
SUP04556,India,Semiconductors,30,488,1991,16404,0.91,2023,Yes,17,Decreasing,0.78,High
SUP04557,India,Semiconductors,50,576,1131,13558,0.92,2024,No,15,Increasing,0.8,Medium
SUP04558,Thailand,Semiconductors,55,394,859,15426,0.87,2023,No,0,Stable,0.74,Medium
SUP04559,India,Semiconductors,28,562,1543,14923,0.93,2024,Yes,76,Decreasing,0.74,Medium
SUP04560,Vietnam,Assembly,84,90,491,12685,0.63,2023,No,64,Decreasing,0.46,High
SUP04561,Mexico,Packaging,57,31,259,2633,0.96,2021,No,70,Stable,0.97,Low
SUP04562,USA,Assembly,6,149,657,11619,0.97,2020,No,4,Stable,0.85,Medium
SUP04563,Vietnam,Textiles,50,517,1131,5367,0.67,2022,No,27,Increasing,0.47,High
SUP04564,China,Packaging,6,79,110,4578,0.91,2023,No,70,Stable,0.75,Low
SUP04565,China,Textiles,49,463,869,4667,0.73,2021,No,35,Decreasing,0.89,Low
SUP04566,Brazil,Assembly,42,146,425,13671,0.62,2024,No,80,Increasing,0.44,High
SUP04567,Germany,Packaging,60,35,398,4441,0.64,2021,No,56,Stable,0.58,Medium
SUP04568,Vietnam,Assembly,43,107,385,9966,0.78,2021,No,14,Stable,0.89,Medium
SUP04569,Germany,Assembly,42,69,473,6816,0.77,2020,No,57,Stable,0.78,Low
SUP04570,Vietnam,Packaging,87,47,281,3936,0.85,2024,No,1,Stable,0.89,Low
SUP04571,USA,Packaging,85,43,357,3333,0.96,2022,No,65,Decreasing,0.94,Low
SUP04572,USA,Assembly,68,124,696,6922,0.61,2022,No,15,Decreasing,0.79,Low
SUP04573,Germany,Textiles,50,425,589,7153,0.64,2023,No,98,Stable,0.74,Low
SUP04574,Thailand,Displays,96,382,813,8859,0.67,2023,No,55,Stable,0.82,Medium
SUP04575,Mexico,Assembly,49,87,784,9766,0.98,2023,No,67,Decreasing,1.0,Medium
SUP04576,USA,Batteries,45,687,1397,15968,0.74,2022,No,45,Decreasing,0.71,High
SUP04577,Thailand,Batteries,77,944,1142,13912,0.77,2021,Yes,87,Stable,0.83,Medium
SUP04578,USA,Textiles,91,728,859,5260,0.83,2024,Yes,94,Decreasing,0.98,Low
SUP04579,India,Semiconductors,8,314,1754,11832,0.76,2022,Yes,10,Increasing,0.77,Medium
SUP04580,Vietnam,Packaging,39,98,147,4992,0.65,2024,No,18,Decreasing,0.46,High
SUP04581,USA,Packaging,20,48,307,2953,0.89,2021,No,36,Stable,0.77,Low
SUP04582,Brazil,Batteries,96,935,1736,17255,0.73,2023,Yes,27,Stable,0.81,High
SUP04583,Thailand,Batteries,81,738,1291,12149,0.69,2024,Yes,99,Stable,0.7,Medium
SUP04584,Thailand,Packaging,2,38,220,4818,0.83,2020,No,22,Increasing,0.89,Low
SUP04585,China,Batteries,46,905,1308,16594,0.74,2022,Yes,0,Stable,0.66,High
SUP04586,Vietnam,Displays,88,169,875,15553,0.6,2024,No,96,Stable,0.5,Medium
SUP04587,Thailand,Textiles,41,867,991,6140,0.61,2023,Yes,10,Decreasing,0.61,Medium
SUP04588,Mexico,Textiles,17,695,708,4510,0.94,2023,No,15,Stable,1.0,Low
SUP04589,India,Packaging,50,61,152,2816,0.87,2023,No,8,Stable,0.88,Low
SUP04590,USA,Packaging,2,86,273,4423,0.96,2024,No,37,Increasing,1.0,Low
SUP04591,Germany,Assembly,89,63,711,10775,0.98,2024,No,96,Stable,0.96,Medium
SUP04592,Germany,Packaging,98,93,220,4149,0.6,2020,No,92,Decreasing,0.66,Medium
SUP04593,India,Displays,60,300,723,11780,0.83,2022,No,7,Stable,0.88,Medium
SUP04594,Vietnam,Displays,100,251,896,12841,0.7,2023,No,18,Increasing,0.71,Medium
SUP04595,China,Packaging,48,82,138,2041,0.72,2020,No,22,Stable,0.67,Medium
SUP04596,India,Assembly,72,90,737,12961,0.86,2022,No,26,Decreasing,0.8,Medium
SUP04597,Mexico,Textiles,72,582,642,5717,0.95,2020,No,45,Increasing,1.0,Low
SUP04598,Vietnam,Displays,35,439,869,9040,0.79,2023,No,53,Stable,0.87,Medium
SUP04599,USA,Displays,41,288,724,8538,0.81,2022,No,48,Decreasing,0.86,Low
SUP04600,Germany,Packaging,82,56,377,5861,0.92,2023,No,67,Increasing,0.88,Low
SUP04601,Vietnam,Batteries,54,764,1242,15510,0.83,2024,Yes,41,Stable,0.77,Medium
SUP04602,Vietnam,Textiles,13,641,1012,4334,0.68,2020,No,89,Stable,0.66,Medium
SUP04603,Brazil,Semiconductors,26,251,1862,16983,0.94,2021,Yes,76,Stable,1.0,High
SUP04604,Thailand,Packaging,51,90,259,5839,0.82,2023,No,30,Increasing,0.74,Low
SUP04605,Mexico,Assembly,47,58,713,12332,0.66,2024,No,97,Increasing,0.49,High
SUP04606,China,Assembly,57,102,765,9874,0.93,2022,No,69,Stable,0.97,Medium
SUP04607,China,Packaging,67,58,223,2335,0.88,2024,No,18,Decreasing,0.82,Low
SUP04608,Thailand,Semiconductors,93,338,1214,18851,0.7,2020,No,22,Stable,0.74,High
SUP04609,Brazil,Packaging,9,51,186,5104,0.63,2023,No,55,Stable,0.64,Medium
SUP04610,Germany,Displays,75,201,658,15269,0.96,2020,No,81,Increasing,0.96,Medium
SUP04611,Germany,Assembly,37,130,494,14065,0.69,2021,No,47,Stable,0.77,Medium
SUP04612,China,Semiconductors,83,225,1798,14819,0.85,2022,Yes,94,Decreasing,0.97,Medium
SUP04613,Vietnam,Textiles,58,748,599,5189,0.84,2023,Yes,83,Stable,1.0,Low
SUP04614,India,Displays,10,470,719,12564,0.98,2020,No,84,Increasing,1.0,Medium
SUP04615,Thailand,Textiles,25,728,982,4876,0.99,2023,Yes,44,Stable,1.0,Low
SUP04616,Thailand,Packaging,59,84,188,3041,0.88,2022,No,18,Stable,0.95,Low
SUP04617,Vietnam,Semiconductors,100,289,843,14595,0.62,2024,No,84,Stable,0.67,Medium
SUP04618,USA,Batteries,10,873,1208,12729,0.82,2024,Yes,82,Increasing,0.69,Medium
SUP04619,Thailand,Displays,73,418,897,10061,0.83,2020,No,13,Increasing,1.0,Medium
SUP04620,Thailand,Assembly,88,60,625,10969,0.66,2024,No,56,Stable,0.76,Medium
SUP04621,India,Textiles,15,475,1129,7096,0.82,2022,No,48,Stable,1.0,Low
SUP04622,China,Assembly,76,64,472,13717,0.84,2024,No,1,Stable,0.96,Medium
SUP04623,Vietnam,Batteries,6,526,1324,10644,0.85,2021,No,58,Decreasing,0.76,Medium
SUP04624,Mexico,Assembly,64,93,623,7523,0.87,2022,No,25,Increasing,0.71,Low
SUP04625,Germany,Semiconductors,2,330,1082,11114,0.8,2020,No,87,Stable,0.76,Medium
SUP04626,Vietnam,Assembly,78,65,447,13794,0.99,2020,No,90,Increasing,1.0,Medium
SUP04627,China,Displays,79,375,932,15379,0.84,2023,No,49,Stable,0.63,Medium
SUP04628,Mexico,Displays,60,172,885,8030,0.61,2021,No,50,Decreasing,0.65,Medium
SUP04629,Thailand,Assembly,39,149,312,8990,0.72,2024,No,77,Decreasing,0.79,Low
SUP04630,India,Textiles,94,413,1185,6214,0.8,2024,No,32,Stable,0.65,Medium
SUP04631,China,Assembly,10,108,542,6849,0.8,2023,No,95,Increasing,0.75,Low
SUP04632,USA,Displays,52,482,615,13419,0.74,2020,No,23,Decreasing,0.9,Medium
SUP04633,China,Packaging,6,65,109,3934,0.69,2022,No,49,Increasing,0.73,Low
SUP04634,Vietnam,Displays,85,223,699,15199,0.73,2023,No,76,Increasing,0.69,Medium
SUP04635,Mexico,Packaging,64,54,207,2140,0.61,2023,No,11,Stable,0.66,Medium
SUP04636,China,Packaging,51,40,103,5444,0.6,2023,No,56,Increasing,0.68,Medium
SUP04637,China,Batteries,66,900,1034,12725,0.91,2021,Yes,46,Increasing,0.86,Medium
SUP04638,Germany,Semiconductors,19,268,1586,19068,0.72,2021,Yes,37,Increasing,0.62,High
SUP04639,USA,Assembly,83,145,324,13567,0.69,2023,No,30,Decreasing,0.85,Medium
SUP04640,USA,Textiles,98,329,1164,9698,0.67,2022,No,91,Stable,0.6,Medium
SUP04641,Vietnam,Assembly,56,106,496,12728,0.92,2023,No,69,Increasing,0.96,Medium
SUP04642,Germany,Semiconductors,99,246,1236,18867,0.62,2024,No,74,Increasing,0.67,High
SUP04643,China,Semiconductors,51,447,902,15912,0.78,2023,No,0,Stable,0.76,Medium
SUP04644,USA,Textiles,74,594,977,8211,0.72,2022,No,87,Increasing,0.66,Medium
SUP04645,Vietnam,Displays,28,247,675,8209,0.87,2021,No,92,Increasing,0.88,Low
SUP04646,Vietnam,Assembly,92,103,649,8315,0.76,2021,No,67,Stable,0.86,Low
SUP04647,India,Displays,8,425,562,10635,0.62,2023,No,31,Decreasing,0.44,High
SUP04648,India,Displays,68,295,539,8280,0.9,2024,No,87,Increasing,0.66,Medium
SUP04649,Germany,Semiconductors,90,526,1226,10677,0.77,2020,No,28,Decreasing,0.78,Medium
SUP04650,Vietnam,Batteries,1,789,1176,16101,0.75,2022,Yes,55,Stable,0.73,High
SUP04651,Brazil,Textiles,41,494,542,6451,0.83,2020,No,88,Decreasing,0.76,Low
SUP04652,USA,Batteries,41,630,1087,15653,0.81,2021,No,3,Stable,0.88,Medium
SUP04653,USA,Batteries,83,993,1795,17399,0.62,2021,Yes,72,Decreasing,0.46,High
SUP04654,Germany,Batteries,67,530,1505,19584,0.87,2022,Yes,90,Increasing,0.95,High
SUP04655,Vietnam,Packaging,67,33,141,2339,0.71,2023,No,81,Stable,0.8,Low
SUP04656,USA,Assembly,15,55,447,11417,0.94,2022,No,90,Decreasing,1.0,Medium
SUP04657,Brazil,Semiconductors,37,569,1154,18092,0.83,2022,No,83,Increasing,0.86,High
SUP04658,India,Textiles,94,758,839,7227,0.65,2023,Yes,37,Decreasing,0.69,Medium
SUP04659,Germany,Semiconductors,20,445,1624,12657,1.0,2023,Yes,93,Stable,1.0,Medium
SUP04660,Brazil,Displays,37,188,792,8807,0.98,2020,No,84,Stable,1.0,Low
SUP04661,Germany,Semiconductors,36,381,1151,13319,0.64,2024,No,32,Decreasing,0.52,Medium
SUP04662,Thailand,Assembly,18,129,485,13645,0.62,2022,No,8,Increasing,0.51,Medium
SUP04663,Vietnam,Assembly,36,104,368,12628,0.96,2020,No,21,Stable,0.95,Medium
SUP04664,Mexico,Displays,9,194,993,13378,0.85,2024,No,78,Increasing,0.77,Medium
SUP04665,Brazil,Displays,84,426,582,12156,0.61,2022,No,84,Increasing,0.73,Medium
SUP04666,Vietnam,Semiconductors,14,463,1962,10844,0.67,2024,Yes,84,Decreasing,0.71,Medium
SUP04667,Germany,Assembly,96,64,418,11787,0.85,2024,No,2,Stable,0.87,Medium
SUP04668,Thailand,Textiles,51,628,758,9469,0.72,2024,No,53,Increasing,0.68,Medium
SUP04669,India,Semiconductors,28,512,1147,16514,0.92,2023,No,56,Stable,1.0,High
SUP04670,Vietnam,Textiles,82,480,1191,4725,0.83,2022,No,77,Increasing,0.69,Medium
SUP04671,Brazil,Batteries,79,758,1733,12845,0.7,2024,Yes,54,Decreasing,0.76,Medium
SUP04672,Germany,Displays,58,288,717,11508,0.68,2020,No,92,Stable,0.84,Medium
SUP04673,India,Displays,53,447,988,11727,0.83,2024,No,9,Increasing,1.0,Medium
SUP04674,India,Textiles,16,690,541,5844,0.79,2022,No,9,Decreasing,0.64,Medium
SUP04675,Brazil,Displays,15,385,644,14951,0.73,2024,No,27,Increasing,0.8,Medium
SUP04676,Thailand,Displays,61,233,573,12280,0.74,2021,No,54,Stable,0.75,Medium
SUP04677,Brazil,Semiconductors,50,264,1860,16063,0.62,2020,Yes,98,Stable,0.73,High
SUP04678,Thailand,Semiconductors,15,382,1804,13048,0.88,2021,Yes,35,Decreasing,0.91,Medium
SUP04679,USA,Packaging,30,30,311,5552,0.87,2024,No,17,Decreasing,0.89,Low
SUP04680,China,Batteries,78,906,1178,10558,0.85,2022,Yes,17,Increasing,0.84,Medium
SUP04681,China,Assembly,88,100,745,9638,0.87,2022,No,28,Stable,1.0,Medium
SUP04682,Vietnam,Batteries,25,565,1037,17300,0.61,2022,No,15,Decreasing,0.65,High
SUP04683,USA,Textiles,78,342,953,5860,0.63,2021,No,21,Decreasing,0.67,Medium
SUP04684,Germany,Displays,61,416,865,14449,0.83,2020,No,47,Increasing,1.0,Medium
SUP04685,Vietnam,Assembly,12,75,519,13290,0.89,2023,No,68,Stable,0.63,Medium
SUP04686,India,Semiconductors,72,579,1592,16886,0.98,2020,Yes,37,Stable,0.88,High
SUP04687,Thailand,Textiles,63,635,667,5143,0.63,2022,No,30,Decreasing,0.66,Medium
SUP04688,USA,Textiles,35,466,1008,6149,0.76,2024,No,95,Decreasing,0.71,Low
SUP04689,Germany,Assembly,83,74,597,6436,0.62,2024,No,74,Increasing,0.71,Low
SUP04690,China,Assembly,71,122,380,13717,0.64,2023,No,3,Stable,0.66,Medium
SUP04691,Thailand,Assembly,47,125,589,9527,0.64,2021,No,75,Increasing,0.75,Medium
SUP04692,Brazil,Displays,38,221,975,12040,0.8,2021,No,25,Stable,0.71,Medium
SUP04693,Mexico,Assembly,56,59,406,10422,0.9,2020,No,17,Increasing,0.69,Medium
SUP04694,China,Textiles,97,326,1144,8707,0.83,2021,No,52,Stable,0.79,Medium
SUP04695,Germany,Batteries,49,835,1123,17206,0.74,2024,Yes,7,Decreasing,0.49,High
SUP04696,Mexico,Displays,36,312,812,13773,0.66,2020,No,9,Stable,0.86,Medium
SUP04697,USA,Semiconductors,22,294,1163,11415,0.7,2024,No,68,Stable,0.65,Medium
SUP04698,Brazil,Displays,48,202,500,14898,0.72,2023,No,47,Increasing,0.83,Medium
SUP04699,USA,Textiles,9,689,941,7456,0.7,2021,No,87,Increasing,0.75,Low
SUP04700,China,Assembly,18,126,322,6995,0.97,2022,No,46,Stable,1.0,Low
SUP04701,USA,Displays,60,283,741,9924,0.99,2020,No,73,Increasing,0.83,Medium
SUP04702,USA,Displays,86,411,996,13525,0.91,2023,No,64,Increasing,1.0,Medium
SUP04703,Germany,Batteries,100,757,1002,17471,0.61,2021,Yes,57,Stable,0.55,High
SUP04704,Brazil,Batteries,5,849,1029,10464,0.83,2021,Yes,11,Decreasing,0.99,Medium
