Supplier_ID,Country,Sector,Year,Renewable_Energy_%,Emissions_Scope1_tCO2e,Emissions_Scope2_tCO2e,Emissions_Scope3_tCO2e,Data_Confidence,Recycled_Materials_%,Traceability_Score
SUP00445,Brazil,Textiles,2022,43,545,998,7059,0.54,28,0.65
SUP00445,Brazil,Textiles,2023,47,511,833,7403,0.77,24,0.81
SUP00445,Brazil,Textiles,2024,50,495,900,6798,0.78,20,0.73
SUP00446,Germany,Batteries,2020,24,809,1484,15134,0.73,26,0.7
SUP00446,Germany,Batteries,2021,23,730,1525,14806,0.73,28,0.67
SUP00446,Germany,Batteries,2022,19,612,1434,15104,0.72,14,0.72
SUP00446,Germany,Batteries,2023,19,769,1270,15281,0.81,33,0.76
SUP00446,Germany,Batteries,2024,19,734,1391,14941,0.66,26,0.67
SUP00447,Mexico,Packaging,2020,38,75,281,4117,0.69,31,0.7
SUP00447,Mexico,Packaging,2021,34,106,148,3938,0.72,33,0.74
SUP00447,Mexico,Packaging,2022,40,43,133,3764,0.78,31,0.8
SUP00447,Mexico,Packaging,2023,38,49,428,4122,0.68,40,0.67
SUP00447,Mexico,Packaging,2024,36,80,193,3817,0.7,33,0.71
SUP00448,India,Packaging,2020,69,68,412,4336,0.89,26,0.89
SUP00448,India,Packaging,2021,67,67,295,4037,0.8,18,0.8
SUP00448,India,Packaging,2022,64,36,182,3926,0.84,17,0.87
SUP00448,India,Packaging,2023,64,139,189,4318,0.84,12,0.86
SUP00448,India,Packaging,2024,65,57,128,3575,0.82,11,0.86
SUP00449,USA,Semiconductors,2020,37,386,1403,14913,0.56,9,0.58
SUP00449,USA,Semiconductors,2021,41,397,1221,14448,0.64,8,0.62
SUP00449,USA,Semiconductors,2022,44,321,1399,15086,0.7,0,0.64
SUP00449,USA,Semiconductors,2023,39,452,1158,14971,0.65,0,0.63
SUP00449,USA,Semiconductors,2024,42,396,1558,15027,0.69,9,0.73
SUP00450,Thailand,Semiconductors,2020,55,377,1429,15459,0.8,42,0.84
SUP00450,Thailand,Semiconductors,2021,57,386,1485,15405,0.92,40,0.92
SUP00450,Thailand,Semiconductors,2022,55,500,1409,14427,0.78,57,0.84
SUP00450,Thailand,Semiconductors,2023,53,434,1334,14589,0.89,43,0.9
SUP00450,Thailand,Semiconductors,2024,58,403,1420,14988,0.86,43,0.9
SUP00451,India,Textiles,2020,22,615,753,7571,0.92,26,0.93
SUP00451,India,Textiles,2021,22,552,808,6859,0.86,21,0.92
SUP00451,India,Textiles,2022,13,596,862,6824,0.9,31,0.86
SUP00451,India,Textiles,2023,13,756,879,7023,0.99,30,0.96
SUP00451,India,Textiles,2024,17,621,864,6840,0.72,31,0.78
SUP00452,Brazil,Assembly,2020,51,80,551,10670,0.54,16,0.54
SUP00452,Brazil,Assembly,2021,48,68,673,10679,0.64,18,0.54
SUP00452,Brazil,Assembly,2022,53,148,530,10671,0.55,6,0.52
SUP00452,Brazil,Assembly,2023,54,139,528,10160,0.61,5,0.54
SUP00452,Brazil,Assembly,2024,56,88,553,10648,0.58,12,0.59
SUP00453,Vietnam,Displays,2020,51,224,647,12278,0.4,43,0.42
SUP00453,Vietnam,Displays,2021,50,361,803,12451,0.4,40,0.34
SUP00453,Vietnam,Displays,2022,55,265,846,11660,0.51,48,0.5
SUP00453,Vietnam,Displays,2023,53,319,655,11963,0.46,30,0.46
SUP00453,Vietnam,Displays,2024,51,274,849,12014,0.38,46,0.47
SUP00454,India,Textiles,2020,65,632,1029,6773,0.59,24,0.55
SUP00454,India,Textiles,2021,63,622,764,7210,0.56,28,0.55
SUP00454,India,Textiles,2022,72,708,935,7220,0.63,25,0.58
SUP00454,India,Textiles,2023,72,593,996,7205,0.58,25,0.58
SUP00454,India,Textiles,2024,71,632,891,6822,0.47,23,0.52
SUP00455,Vietnam,Packaging,2020,74,-16,328,3893,0.85,53,0.89
SUP00455,Vietnam,Packaging,2021,68,79,304,3485,0.8,51,0.85
SUP00455,Vietnam,Packaging,2022,72,15,118,4406,1.0,64,0.94
SUP00455,Vietnam,Packaging,2023,74,128,271,3866,0.74,57,0.75
SUP00455,Vietnam,Packaging,2024,70,6,141,3947,0.74,60,0.81
SUP00456,China,Textiles,2020,68,650,792,7590,0.62,17,0.58
SUP00456,China,Textiles,2021,69,639,626,7038,0.75,24,0.68
SUP00456,China,Textiles,2022,68,603,979,7339,0.67,29,0.66
SUP00456,China,Textiles,2023,62,588,842,7425,0.57,28,0.62
SUP00456,China,Textiles,2024,61,589,858,6780,0.62,23,0.64
SUP00457,Mexico,Displays,2020,68,339,639,11753,0.87,53,0.9
SUP00457,Mexico,Displays,2021,72,331,735,12194,1.0,41,0.93
SUP00457,Mexico,Displays,2022,75,342,837,11938,0.75,54,0.82
SUP00457,Mexico,Displays,2023,66,365,814,12096,0.84,42,0.82
SUP00457,Mexico,Displays,2024,68,339,814,11802,0.79,38,0.8
SUP00458,USA,Displays,2020,69,260,663,12131,0.52,58,0.58
SUP00458,USA,Displays,2021,68,288,614,12062,0.62,56,0.59
SUP00458,USA,Displays,2022,67,347,720,12012,0.48,51,0.56
SUP00458,USA,Displays,2023,62,277,704,12080,0.48,59,0.55
SUP00458,USA,Displays,2024,60,440,784,11728,0.62,60,0.55
SUP00459,India,Assembly,2020,45,170,413,10376,0.52,0,0.52
SUP00459,India,Assembly,2021,44,212,474,10673,0.52,9,0.57
SUP00459,India,Assembly,2022,44,83,362,11283,0.52,10,0.5
SUP00459,India,Assembly,2023,47,146,504,10778,0.64,2,0.59
SUP00459,India,Assembly,2024,46,89,583,10728,0.39,5,0.5
SUP00460,Vietnam,Packaging,2020,0,60,460,3857,0.63,9,0.63
SUP00460,Vietnam,Packaging,2021,0,106,152,3880,0.66,0,0.58
SUP00460,Vietnam,Packaging,2022,0,62,299,4151,0.6,8,0.62
SUP00460,Vietnam,Packaging,2023,0,193,317,4199,0.58,10,0.55
SUP00460,Vietnam,Packaging,2024,0,113,255,4091,0.68,0,0.61
SUP00461,Brazil,Textiles,2020,40,650,848,6942,0.45,21,0.49
SUP00461,Brazil,Textiles,2021,44,582,793,7040,0.43,16,0.45
SUP00461,Brazil,Textiles,2022,37,616,809,6706,0.33,11,0.36
SUP00461,Brazil,Textiles,2023,45,568,856,7172,0.35,21,0.43
SUP00461,Brazil,Textiles,2024,37,565,997,7012,0.5,16,0.5
SUP00462,USA,Textiles,2020,1,659,882,6976,0.54,0,0.5
SUP00462,USA,Textiles,2021,3,655,797,6682,0.54,16,0.63
SUP00462,USA,Textiles,2022,2,650,884,6832,0.54,13,0.55
SUP00462,USA,Textiles,2023,7,456,904,7147,0.61,8,0.62
SUP00462,USA,Textiles,2024,0,619,827,6465,0.6,7,0.54
SUP00463,China,Displays,2020,0,380,796,12113,0.85,47,0.84
SUP00463,China,Displays,2021,0,385,839,12386,0.83,48,0.88
SUP00463,China,Displays,2022,0,364,703,11632,0.87,36,0.83
SUP00463,China,Displays,2023,0,373,506,12766,0.89,48,0.83
SUP00463,China,Displays,2024,0,314,794,11695,0.88,38,0.93
SUP00464,Germany,Packaging,2020,66,104,231,3983,0.67,58,0.65
SUP00464,Germany,Packaging,2021,61,49,313,4022,0.63,56,0.65
SUP00464,Germany,Packaging,2022,60,68,271,3222,0.77,49,0.66
SUP00464,Germany,Packaging,2023,66,45,270,3393,0.6,49,0.63
SUP00464,Germany,Packaging,2024,64,76,171,4409,0.81,45,0.76
SUP00465,Thailand,Assembly,2020,35,157,484,10524,0.57,0,0.56
SUP00465,Thailand,Assembly,2021,36,123,531,10553,0.49,0,0.56
SUP00465,Thailand,Assembly,2022,30,79,492,10176,0.6,0,0.53
SUP00465,Thailand,Assembly,2023,35,25,634,10458,0.69,0,0.69
SUP00465,Thailand,Assembly,2024,29,-35,753,10152,0.59,0,0.55
SUP00466,Vietnam,Assembly,2020,68,68,609,10641,0.84,19,0.79
SUP00466,Vietnam,Assembly,2021,69,140,458,10269,0.8,6,0.83
SUP00466,Vietnam,Assembly,2022,73,110,467,10352,0.77,4,0.81
SUP00466,Vietnam,Assembly,2023,72,108,470,10143,0.75,18,0.77
SUP00466,Vietnam,Assembly,2024,76,94,446,10475,0.7,21,0.69
SUP00467,China,Displays,2020,49,305,801,11973,0.63,56,0.65
SUP00467,China,Displays,2021,50,321,842,11961,0.65,53,0.67
SUP00467,China,Displays,2022,49,309,713,11548,0.57,52,0.59
SUP00467,China,Displays,2023,45,294,851,11406,0.64,45,0.66
SUP00467,China,Displays,2024,42,302,805,11807,0.68,54,0.69
SUP00468,Vietnam,Semiconductors,2020,69,379,1555,15345,0.38,40,0.48
SUP00468,Vietnam,Semiconductors,2021,72,478,1523,14910,0.52,41,0.52
SUP00468,Vietnam,Semiconductors,2022,64,389,1284,14950,0.56,32,0.5
SUP00468,Vietnam,Semiconductors,2023,64,483,1501,14807,0.6,30,0.54
SUP00468,Vietnam,Semiconductors,2024,72,375,1332,15335,0.56,41,0.54
SUP00469,Brazil,Packaging,2020,37,121,324,4191,0.73,16,0.68
SUP00469,Brazil,Packaging,2021,33,-29,364,4151,0.58,18,0.62
SUP00469,Brazil,Packaging,2022,32,156,53,4117,0.65,21,0.72
SUP00469,Brazil,Packaging,2023,29,79,154,4433,0.73,15,0.65
SUP00469,Brazil,Packaging,2024,34,77,30,3756,0.67,16,0.65
SUP00470,India,Assembly,2020,5,35,497,10684,0.68,12,0.66
SUP00470,India,Assembly,2021,3,99,604,10682,0.64,11,0.63
SUP00470,India,Assembly,2022,9,105,446,10707,0.61,12,0.65
SUP00470,India,Assembly,2023,8,268,572,10408,0.46,4,0.55
SUP00470,India,Assembly,2024,7,64,622,10506,0.65,21,0.61
SUP00471,Vietnam,Semiconductors,2020,58,391,1442,15429,0.42,29,0.41
SUP00471,Vietnam,Semiconductors,2021,57,417,1354,15095,0.36,32,0.37
SUP00471,Vietnam,Semiconductors,2022,53,430,1412,14703,0.45,36,0.39
SUP00471,Vietnam,Semiconductors,2023,57,381,1330,15321,0.42,38,0.41
SUP00471,Vietnam,Semiconductors,2024,57,342,1481,15060,0.49,36,0.42
SUP00472,Thailand,Textiles,2020,17,629,701,6921,0.47,62,0.46
SUP00472,Thailand,Textiles,2021,21,592,954,6826,0.51,49,0.41
SUP00472,Thailand,Textiles,2022,24,577,859,6631,0.44,49,0.42
SUP00472,Thailand,Textiles,2023,20,614,929,6949,0.52,44,0.48
SUP00472,Thailand,Textiles,2024,20,655,836,6939,0.51,51,0.49
SUP00473,Mexico,Semiconductors,2020,23,454,1409,15234,0.42,0,0.49
SUP00473,Mexico,Semiconductors,2021,20,422,1458,15468,0.48,0,0.52
SUP00473,Mexico,Semiconductors,2022,23,425,1310,14743,0.51,2,0.48
SUP00473,Mexico,Semiconductors,2023,23,443,1469,14923,0.35,7,0.36
SUP00473,Mexico,Semiconductors,2024,16,459,1482,15262,0.48,4,0.43
SUP00474,India,Textiles,2020,8,699,856,6758,0.77,37,0.78
SUP00474,India,Textiles,2021,4,572,743,6698,0.76,25,0.79
SUP00474,India,Textiles,2022,6,538,777,7382,0.76,24,0.78
SUP00474,India,Textiles,2023,9,559,745,6984,0.77,39,0.8
SUP00474,India,Textiles,2024,2,561,1037,7015,0.62,34,0.74
SUP00475,Brazil,Assembly,2020,49,199,666,10624,0.92,30,0.87
SUP00475,Brazil,Assembly,2021,50,31,487,10672,0.88,33,0.87
SUP00475,Brazil,Assembly,2022,48,93,611,10571,0.82,41,0.81
SUP00475,Brazil,Assembly,2023,47,130,463,10532,0.88,25,0.95
SUP00475,Brazil,Assembly,2024,47,74,492,10788,0.88,39,0.95
SUP00476,Mexico,Displays,2020,46,326,922,11871,0.9,14,0.86
SUP00476,Mexico,Displays,2021,49,380,712,12373,0.8,0,0.76
SUP00476,Mexico,Displays,2022,45,360,799,12022,0.77,7,0.81
SUP00476,Mexico,Displays,2023,48,290,606,11799,0.77,0,0.89
SUP00476,Mexico,Displays,2024,49,366,654,11771,0.79,0,0.82
SUP00477,India,Displays,2020,15,423,606,11782,0.64,17,0.56
SUP00477,India,Displays,2021,22,285,690,11185,0.7,24,0.7
SUP00477,India,Displays,2022,20,330,590,11727,0.55,11,0.57
SUP00477,India,Displays,2023,15,375,825,12451,0.55,12,0.59
SUP00477,India,Displays,2024,15,303,778,12030,0.55,27,0.52
SUP00478,Thailand,Packaging,2020,55,1,235,4460,0.58,22,0.63
SUP00478,Thailand,Packaging,2021,47,73,303,4142,0.58,26,0.63
SUP00478,Thailand,Packaging,2022,52,28,232,3605,0.61,20,0.68
SUP00478,Thailand,Packaging,2023,47,73,238,3876,0.64,27,0.65
SUP00478,Thailand,Packaging,2024,49,57,163,3653,0.63,24,0.64
SUP00479,Mexico,Textiles,2020,8,559,953,6835,0.43,25,0.36
SUP00479,Mexico,Textiles,2021,6,480,984,6522,0.48,39,0.4
SUP00479,Mexico,Textiles,2022,4,650,1152,7036,0.31,35,0.35
SUP00479,Mexico,Textiles,2023,8,592,965,6601,0.51,30,0.43
SUP00479,Mexico,Textiles,2024,8,596,820,7058,0.37,30,0.39
SUP00480,Thailand,Displays,2020,74,364,850,11799,0.92,37,0.9
SUP00480,Thailand,Displays,2021,76,340,772,12400,0.89,22,0.82
SUP00480,Thailand,Displays,2022,80,311,641,12115,0.82,38,0.77
SUP00480,Thailand,Displays,2023,76,411,651,11925,0.89,23,0.86
SUP00480,Thailand,Displays,2024,81,308,909,11614,0.8,22,0.79
SUP00481,Vietnam,Semiconductors,2020,31,351,1361,14771,0.43,63,0.38
SUP00481,Vietnam,Semiconductors,2021,25,375,1372,14530,0.46,63,0.5
SUP00481,Vietnam,Semiconductors,2022,30,539,1327,14970,0.46,61,0.46
SUP00481,Vietnam,Semiconductors,2023,29,382,1495,14900,0.37,53,0.42
SUP00481,Vietnam,Semiconductors,2024,31,379,1460,14753,0.48,53,0.48
SUP00482,USA,Packaging,2020,43,18,482,4188,0.61,18,0.62
SUP00482,USA,Packaging,2021,36,30,82,4086,0.69,5,0.59
SUP00482,USA,Packaging,2022,34,4,339,3619,0.57,5,0.61
SUP00482,USA,Packaging,2023,43,9,369,4130,0.6,15,0.58
SUP00482,USA,Packaging,2024,39,130,117,4092,0.51,17,0.47
SUP00483,India,Displays,2020,0,344,757,11315,0.51,42,0.51
SUP00483,India,Displays,2021,0,399,805,12274,0.53,31,0.51
SUP00483,India,Displays,2022,0,355,767,11947,0.61,42,0.56
SUP00483,India,Displays,2023,0,327,653,12302,0.54,40,0.47
SUP00483,India,Displays,2024,0,319,806,12215,0.57,30,0.53
SUP00484,China,Displays,2020,0,295,886,11844,0.95,16,0.93
SUP00484,China,Displays,2021,2,306,802,12319,0.7,7,0.76
SUP00484,China,Displays,2022,2,359,939,11679,0.71,22,0.77
SUP00484,China,Displays,2023,6,302,819,11881,0.79,4,0.77
SUP00484,China,Displays,2024,5,294,717,12050,0.79,17,0.74
SUP00485,Germany,Displays,2020,11,291,731,11582,0.75,8,0.74
SUP00485,Germany,Displays,2021,8,353,765,12116,0.89,8,0.88
SUP00485,Germany,Displays,2022,10,349,544,12315,0.78,7,0.84
SUP00485,Germany,Displays,2023,9,335,794,12053,0.93,7,0.9
SUP00485,Germany,Displays,2024,12,275,901,12033,0.94,9,0.94
SUP00486,India,Textiles,2020,19,629,807,7479,0.65,52,0.57
SUP00486,India,Textiles,2021,21,573,864,6757,0.59,44,0.62
SUP00486,India,Textiles,2022,14,610,1089,7145,0.65,34,0.57
SUP00486,India,Textiles,2023,21,515,988,7516,0.57,48,0.61
SUP00486,India,Textiles,2024,17,573,894,7316,0.55,37,0.58
SUP00487,Thailand,Assembly,2020,62,84,710,10381,0.55,10,0.52
SUP00487,Thailand,Assembly,2021,56,62,438,10338,0.64,9,0.55
SUP00487,Thailand,Assembly,2022,55,96,573,10226,0.52,13,0.49
SUP00487,Thailand,Assembly,2023,62,138,497,10380,0.52,6,0.59
SUP00487,Thailand,Assembly,2024,58,120,590,10900,0.45,13,0.51
SUP00488,Thailand,Packaging,2020,29,154,308,4208,0.4,7,0.41
SUP00488,Thailand,Packaging,2021,31,155,490,3638,0.45,0,0.48
SUP00488,Thailand,Packaging,2022,33,14,341,3817,0.42,1,0.42
SUP00488,Thailand,Packaging,2023,31,-85,214,3661,0.43,0,0.48
SUP00488,Thailand,Packaging,2024,28,113,170,3661,0.42,0,0.43
SUP00489,Germany,Assembly,2020,3,113,439,10367,0.73,53,0.76
SUP00489,Germany,Assembly,2021,4,143,443,10166,0.79,56,0.83
SUP00489,Germany,Assembly,2022,3,119,491,10183,0.91,49,0.9
SUP00489,Germany,Assembly,2023,5,97,565,10508,0.81,64,0.82
SUP00489,Germany,Assembly,2024,11,128,545,10675,0.68,57,0.71
SUP00490,Brazil,Packaging,2020,20,154,276,3386,0.65,0,0.63
SUP00490,Brazil,Packaging,2021,15,58,126,3866,0.56,1,0.56
SUP00490,Brazil,Packaging,2022,21,47,267,3872,0.45,15,0.56
SUP00490,Brazil,Packaging,2023,15,86,327,3488,0.63,8,0.63
SUP00490,Brazil,Packaging,2024,17,7,173,4154,0.55,13,0.65
SUP00491,USA,Packaging,2020,45,90,159,3412,0.57,41,0.56
SUP00491,USA,Packaging,2021,48,66,240,3498,0.34,42,0.42
SUP00491,USA,Packaging,2022,44,67,277,3991,0.47,44,0.52
SUP00491,USA,Packaging,2023,52,112,267,3617,0.53,36,0.48
SUP00491,USA,Packaging,2024,44,125,360,3756,0.49,38,0.51
SUP00492,Thailand,Assembly,2020,0,45,432,10538,0.78,15,0.83
SUP00492,Thailand,Assembly,2021,5,133,749,9898,0.8,15,0.81
SUP00492,Thailand,Assembly,2022,1,51,557,10144,0.91,20,0.95
SUP00492,Thailand,Assembly,2023,4,71,567,11085,0.81,27,0.78
SUP00492,Thailand,Assembly,2024,0,141,590,10698,0.89,24,0.89
SUP00493,Vietnam,Semiconductors,2020,43,431,1439,14589,0.74,61,0.8
SUP00493,Vietnam,Semiconductors,2021,35,424,1522,15254,0.69,52,0.68
SUP00493,Vietnam,Semiconductors,2022,41,239,1440,14662,0.63,53,0.67
SUP00493,Vietnam,Semiconductors,2023,41,383,1292,15250,0.76,61,0.76
SUP00493,Vietnam,Semiconductors,2024,41,372,1448,14674,0.66,57,0.7
SUP00494,China,Textiles,2020,28,584,660,6513,0.44,41,0.37
SUP00494,China,Textiles,2021,28,630,925,6960,0.45,37,0.45
SUP00494,China,Textiles,2022,24,678,922,7001,0.45,48,0.41
SUP00494,China,Textiles,2023,26,634,869,6913,0.45,37,0.43
SUP00494,China,Textiles,2024,26,566,1093,6700,0.56,50,0.54
SUP00495,China,Displays,2020,59,301,799,11840,0.73,26,0.62
SUP00495,China,Displays,2021,56,305,755,12081,0.69,28,0.67
SUP00495,China,Displays,2022,59,384,776,12133,0.68,29,0.68
SUP00495,China,Displays,2023,55,280,846,12042,0.72,10,0.69
SUP00495,China,Displays,2024,59,289,546,12191,0.64,27,0.65
SUP00496,Brazil,Displays,2020,23,307,745,12712,0.99,51,0.95
SUP00496,Brazil,Displays,2021,16,363,776,12660,0.74,41,0.74
SUP00496,Brazil,Displays,2022,23,317,709,11875,0.75,39,0.74
SUP00496,Brazil,Displays,2023,16,343,630,11730,0.74,37,0.79
SUP00496,Brazil,Displays,2024,19,328,755,11889,0.76,56,0.86
SUP00497,Thailand,Assembly,2020,2,25,404,10725,0.73,28,0.71
SUP00497,Thailand,Assembly,2021,1,118,396,10785,0.66,10,0.63
SUP00497,Thailand,Assembly,2022,3,54,375,10513,0.74,21,0.72
SUP00497,Thailand,Assembly,2023,1,102,538,10258,0.69,27,0.67
SUP00497,Thailand,Assembly,2024,4,32,388,10370,0.67,11,0.64
SUP00498,Vietnam,Batteries,2020,6,757,1304,15206,0.7,11,0.68
SUP00498,Vietnam,Batteries,2021,4,710,1353,14681,0.72,12,0.68
SUP00498,Vietnam,Batteries,2022,2,788,1357,15223,0.73,14,0.69
SUP00498,Vietnam,Batteries,2023,4,765,1303,14498,0.59,14,0.61
SUP00498,Vietnam,Batteries,2024,4,678,1392,15745,0.72,3,0.73
SUP00499,Brazil,Semiconductors,2020,35,398,1289,14836,0.73,13,0.75
SUP00499,Brazil,Semiconductors,2021,39,422,1076,14912,0.66,23,0.61
SUP00499,Brazil,Semiconductors,2022,38,393,1428,14778,0.62,14,0.64
SUP00499,Brazil,Semiconductors,2023,40,314,1547,15365,0.58,10,0.61
SUP00499,Brazil,Semiconductors,2024,39,357,1327,15789,0.72,16,0.68
SUP00500,China,Textiles,2020,4,548,952,7635,0.41,49,0.5
SUP00500,China,Textiles,2021,0,573,734,6866,0.54,51,0.55
SUP00500,China,Textiles,2022,4,536,724,7112,0.49,52,0.47
SUP00500,China,Textiles,2023,0,603,879,7618,0.56,51,0.46
SUP00500,China,Textiles,2024,3,629,880,7362,0.47,53,0.52
